"","city","city_ascii","lat","lng","pop","country"
"351","PuertoDeseado","PuertoDeseado",-47.75001951,-65.89996749,3305,"Argentina"
"352","RioGallegos","RioGallegos",-51.63329669,-69.21658675,77183,"Argentina"
"353","ComodoroRivadavia","ComodoroRivadavia",-45.87003091,-67.49999903,123291,"Argentina"
"354","Mendoza","Mendoza",-32.88333006,-68.81661117,827815,"Argentina"
"355","BahiaBlanca","BahiaBlanca",-38.74002684,-62.2650214,279041,"Argentina"
"356","MardelPlata","MardelPlata",-38.00002033,-57.57998438,554916,"Argentina"
"357","Crdoba","Cordoba",-31.39995807,-64.18229456,1374467.5,"Argentina"
"358","Posadas","Posadas",-27.3578321,-55.88510735,334589.5,"Argentina"
"359","BuenosAires","BuenosAires",-34.60250161,-58.39753137,11862073,"Argentina"
"360","Ashtarak","Ashtarak",40.3016667,44.3591667,18779,"Armenia"
"361","Ijevan","Ijevan",40.8755556,45.1491667,14737,"Armenia"
"362","Artashat","Artashat",39.9538889,44.5505556,20562,"Armenia"
"363","Gavarr","Gavarr",40.3588889,45.1266667,21680,"Armenia"
"364","Yeghegnadzor","Yeghegnadzor",39.7611111,45.3333333,8200,"Armenia"
"365","Gyumri","Gyumri",40.78943402,43.84749385,140277.5,"Armenia"
"366","Vanadzor","Vanadzor",40.81276593,44.48828162,89295,"Armenia"
"367","Yerevan","Yerevan",40.18115074,44.51355139,1097742.5,"Armenia"
"368","Oranjestad","Oranjestad",12.53038373,-70.02899195,50887.5,"Aruba"
"369","CentralCoast","CentralCoast",-33.42004148,151.3000048,3026,"Australia"
"370","SunshineCoast","SunshineCoast",-26.67998777,153.0500272,57215.5,"Australia"
"371","Bourke","Bourke",-30.1,145.9333333,2475,"Australia"
"372","PineCreek","PineCreek",-13.81617348,131.816698,505,"Australia"
"373","AdelaideRiver","AdelaideRiver",-13.2495414,131.0999975,237,"Australia"
"374","McMinnsLagoon","McMinnsLagoon",-12.53289264,131.0500264,5025,"Australia"
"375","NewcastleWaters","NewcastleWaters",-17.55279295,133.4672432,10,"Australia"
"376","Ravensthorpe","Ravensthorpe",-33.58287392,120.0333345,639,"Australia"
"377","Wagin","Wagin",-33.29958372,117.3499841,1037.5,"Australia"
"378","Roebourne","Roebourne",-20.7829317,117.1333048,11281.5,"Australia"
"379","Pannawonica","Pannawonica",-21.63657469,116.3250337,686,"Australia"
"380","TomPrice","TomPrice",-22.69346108,117.7930578,1822,"Australia"
"381","Kalbarri","Kalbarri",-27.66618081,114.1666642,1537,"Australia"
"382","MountMagnet","MountMagnet",-28.06620807,117.8166739,424,"Australia"
"383","Morawa","Morawa",-29.21626707,116.0000406,259,"Australia"
"384","PortDenison","PortDenison",-29.28282632,114.9166442,1213,"Australia"
"385","Merredin","Merredin",-31.48284707,118.2666723,2054,"Australia"
"386","MountBarker","MountBarker",-34.632784,117.6666056,1771.5,"Australia"
"387","Katanning","Katanning",-33.69955931,117.5500752,3140,"Australia"
"388","Narrogin","Narrogin",-32.93288776,117.1666361,3995,"Australia"
"389","Gingin","Gingin",-31.34957355,115.9000468,1446,"Australia"
"390","Bunbury","Bunbury",-33.34428384,115.6502429,26683.5,"Australia"
"391","Kwinana","Kwinana",-32.23939004,115.7702356,18817.5,"Australia"
"392","SouthernCross","SouthernCross",-31.216145,119.3166857,187,"Australia"
"393","Kaltukatjara","Kaltukatjara",-25.78841429,128.9973352,355,"Australia"
"394","Queanbeyan","Queanbeyan",-35.3546004,149.2113468,32408,"Australia"
"395","TweedHeads","TweedHeads",-28.1825834,153.5466377,33065,"Australia"
"396","Ivanhoe","Ivanhoe",-32.89960814,144.3000187,265,"Australia"
"397","Wilcannia","Wilcannia",-31.56620115,143.3833304,442,"Australia"
"398","Merimbula","Merimbula",-36.89962238,149.9000386,3607.5,"Australia"
"399","Echuca","Echuca",-36.12959186,144.750017,13460,"Australia"
"400","Deniliquin","Deniliquin",-35.5295768,144.9500048,6019.5,"Australia"
"401","Nowra","Nowra",-34.88284625,150.6000476,61036.5,"Australia"
"402","Ulladulla","Ulladulla",-35.34953611,150.4700297,6811,"Australia"
"403","BatemansBay","BatemansBay",-35.68961871,150.2073067,5604,"Australia"
"404","Cooma","Cooma",-36.23955931,149.1200345,5661.5,"Australia"
"405","Tumut","Tumut",-35.30959023,148.2200378,4873,"Australia"
"406","Leeton","Leeton",-34.54493406,146.3973067,6277,"Australia"
"407","Young","Young",-34.30959959,148.2900077,6422,"Australia"
"408","Cowra","Cowra",-33.82962889,148.6800097,5729.5,"Australia"
"409","Forbes","Forbes",-33.38960407,148.0199983,4076.5,"Australia"
"410","Goulburn","Goulburn",-34.74957273,149.7101794,16444,"Australia"
"411","Kiama","Kiama",-34.70957518,150.8400329,10379,"Australia"
"412","Katoomba","Katoomba",-33.70694904,150.320013,20334.5,"Australia"
"413","Richmond","Richmond",-33.59951373,150.7399873,9720,"Australia"
"414","Lithgow","Lithgow",-33.49610919,150.152788,10338,"Australia"
"415","Parkes","Parkes",-33.12956826,148.170015,7160,"Australia"
"416","Bathurst","Bathurst",-33.41962807,149.5700329,6111,"Australia"
"417","Maitland","Maitland",-32.72096271,151.555028,10026.5,"Australia"
"418","Singleton","Singleton",-32.56949909,151.1600134,8340.5,"Australia"
"419","Mudgee","Mudgee",-32.58960122,149.5801098,5391,"Australia"
"420","Muswellbrook","Muswellbrook",-32.26956907,150.890004,8171,"Australia"
"421","Taree","Taree",-31.89760211,152.4618461,30131.5,"Australia"
"422","Kempsey","Kempsey",-31.08736733,152.8220308,10681,"Australia"
"423","Gunnedah","Gunnedah",-30.9870117,150.2622904,6204,"Australia"
"424","CoffsHarbour","CoffsHarbour",-30.3070532,153.1122973,48961,"Australia"
"425","Narrabri","Narrabri",-30.33190957,149.7874357,6105.5,"Australia"
"426","Inverell","Inverell",-29.7667761,151.1125744,6845.5,"Australia"
"427","Yamba","Yamba",-29.42299136,153.353312,1806,"Australia"
"428","Ballina","Ballina",-28.86135333,153.5679801,13997.5,"Australia"
"429","WaggaWagga","WaggaWagga",-35.12215981,147.3399882,45549,"Australia"
"430","Scone","Scone",-32.07960651,150.8501098,4624,"Australia"
"431","ByronBay","ByronBay",-28.65650796,153.6128869,5244.5,"Australia"
"432","Berri","Berri",-34.28293455,140.6000378,4523,"Australia"
"433","Peterborough","Peterborough",-32.96616738,138.8333239,1351,"Australia"
"434","Wallaroo","Wallaroo",-33.9328784,137.6332938,2442,"Australia"
"435","Clare","Clare",-33.8328845,138.6000048,2729,"Australia"
"436","Meningie","Meningie",-35.69954059,139.3333451,850,"Australia"
"437","KingstonSouthEast","KingstonSouthEast",-36.83280475,139.8500577,206,"Australia"
"438","Bordertown","Bordertown",-36.31619546,140.7666426,1976,"Australia"
"439","Penola","Penola",-37.38295205,140.8166654,1513,"Australia"
"440","Kingoonya","Kingoonya",-30.89957518,135.2999996,50,"Australia"
"441","Kimba","Kimba",-33.14961871,136.4333671,636,"Australia"
"442","StreakyBay","StreakyBay",-32.81187176,134.2149296,614.5,"Australia"
"443","Cowell","Cowell",-33.68286782,136.9166451,537,"Australia"
"444","TumbyBay","TumbyBay",-34.38292845,136.0833109,1791,"Australia"
"445","Andamooka","Andamooka",-30.43097329,137.1655704,528,"Australia"
"446","Woomera","Woomera",-31.14958576,136.8000114,450,"Australia"
"447","PortPirie","PortPirie",-33.19106321,137.9900162,12417,"Australia"
"448","Gawler","Gawler",-34.60735919,138.7263537,15542.5,"Australia"
"449","MurrayBridge","MurrayBridge",-35.12960122,139.2600162,14185.5,"Australia"
"450","VictorHarbor","VictorHarbor",-35.55960081,138.6173164,7489,"Australia"
"451","Hamilton","Hamilton",-37.73119953,142.0234135,6992.5,"Australia"
"452","Ouyen","Ouyen",-35.06619424,142.3166772,912,"Australia"
"453","Colac","Colac",-38.33953449,143.5800109,7450,"Australia"
"454","Stawell","Stawell",-37.05961261,142.7600093,4596,"Australia"
"455","Horsham","Horsham",-36.70960814,142.1900183,11985.5,"Australia"
"456","Ararat","Ararat",-37.27954751,142.9099743,5464,"Australia"
"457","Maryborough","Maryborough",-37.04958738,143.729976,5838.5,"Australia"
"458","Bairnsdale","Bairnsdale",-37.82959145,147.6099975,9427,"Australia"
"459","Sale","Sale",-38.10957436,147.0600052,17701.5,"Australia"
"460","Traralgon","Traralgon",-38.19959471,146.5300118,16982.5,"Australia"
"461","Wonthaggi","Wonthaggi",-38.60949217,145.5900175,4471.5,"Australia"
"462","Cranbourne","Cranbourne",-38.09960081,145.2833695,249955,"Australia"
"463","Ballarat","Ballarat",-37.55958209,143.8400468,73404,"Australia"
"464","Melton","Melton",-37.68954832,144.570028,29750,"Australia"
"465","Seymour","Seymour",-37.03423948,145.1273067,3693,"Australia"
"466","Shepparton","Shepparton",-36.37458982,145.3913732,33430.5,"Australia"
"467","Cobram","Cobram",-35.91963051,145.6500138,4659,"Australia"
"468","SwanHill","SwanHill",-35.33961424,143.5400134,9073,"Australia"
"469","Sunbury","Sunbury",-37.56960732,144.7100195,18677.5,"Australia"
"470","Proserpine","Proserpine",-20.41623574,148.5834781,3976,"Australia"
"471","Theodore","Theodore",-24.94949909,150.0833349,246,"Australia"
"472","Eidsvold","Eidsvold",-25.36621784,151.1333483,459,"Australia"
"473","Barcaldine","Barcaldine",-23.56617267,145.2833695,1068,"Australia"
"474","Winton","Winton",-22.39962889,143.0332743,1157,"Australia"
"475","Longreach","Longreach",-23.44959064,144.2500476,2894,"Australia"
"476","Caboolture","Caboolture",-27.08296059,152.9499816,26495.5,"Australia"
"477","Warwick","Warwick",-28.22924721,152.0203226,10024,"Australia"
"478","Kingaroy","Kingaroy",-26.53896279,151.840592,7494.5,"Australia"
"479","Dalby","Dalby",-27.19385822,151.2657434,9818.5,"Australia"
"480","Bongaree","Bongaree",-27.07872313,153.1508996,10327.5,"Australia"
"481","Gympie","Gympie",-26.18859658,152.6709289,11338,"Australia"
"482","Ingham","Ingham",-18.64957355,146.1666231,5996.5,"Australia"
"483","Birdsville","Birdsville",-25.89962197,139.3666247,283,"Australia"
"484","Bedourie","Bedourie",-24.34958738,139.4666186,142,"Australia"
"485","Boulia","Boulia",-22.89959837,139.9000288,402.5,"Australia"
"486","Burketown","Burketown",-17.71609048,139.5666125,186.5,"Australia"
"487","HerveyBay","HerveyBay",-25.28870319,152.8409444,25114,"Australia"
"488","Biloela","Biloela",-24.39356403,150.4960746,4366.5,"Australia"
"489","Yeppoon","Yeppoon",-23.13291746,150.7567305,6450.5,"Australia"
"490","Emerald","Emerald",-23.51222247,148.1673278,7489,"Australia"
"491","Moranbah","Moranbah",-22.00156533,148.0380334,7357,"Australia"
"492","ChartersTowers","ChartersTowers",-20.08090737,146.2587105,8369.5,"Australia"
"493","Ayr","Ayr",-19.57024087,147.3994677,7166,"Australia"
"494","Atherton","Atherton",-17.27027789,145.469353,6132.5,"Australia"
"495","PortDouglas","PortDouglas",-16.48458812,145.4587219,2004.5,"Australia"
"496","Smithton","Smithton",-40.83292234,145.1166613,3351,"Australia"
"497","Scottsdale","Scottsdale",-41.14949217,147.5166699,1683.5,"Australia"
"498","Bicheno","Bicheno",-41.87838825,148.2886124,177,"Australia"
"499","Oatlands","Oatlands",-42.29960285,147.3666015,1157,"Australia"
"500","Queenstown","Queenstown",-42.08292356,145.5500199,1658,"Australia"
"501","Kingston","Kingston",-42.99113686,147.3084139,12652,"Australia"
"502","TennantCreek","TennantCreek",-19.65002928,134.200015,3490.5,"Australia"
"503","Yulara","Yulara",-25.24054075,130.9888932,930,"Australia"
"504","Erldunda","Erldunda",-25.23330605,133.1999727,10,"Australia"
"505","Norseman","Norseman",-32.20001259,121.7666137,1004,"Australia"
"506","HallsCreek","HallsCreek",-18.26670286,127.7667126,1209,"Australia"
"507","Kununurra","Kununurra",-15.76659707,128.7333203,5229.5,"Australia"
"508","Derby","Derby",-17.29999184,123.9666345,3199,"Australia"
"509","Onslow","Onslow",-21.65759354,115.0962959,573,"Australia"
"510","Exmouth","Exmouth",-21.93109987,114.1233469,1085,"Australia"
"511","Carnarvon","Carnarvon",-24.89983803,113.6501066,7392,"Australia"
"512","Newman","Newman",-23.36659829,119.7333011,2678,"Australia"
"513","Meekatharra","Meekatharra",-26.59999266,118.4832999,654,"Australia"
"514","ThreeSprings","ThreeSprings",-29.53330198,115.7499784,190,"Australia"
"515","Manjimup","Manjimup",-34.23332518,116.1500057,4016.5,"Australia"
"516","Northam","Northam",-31.65658323,116.6533858,5330,"Australia"
"517","Esperance","Esperance",-33.857307,121.8888973,7205,"Australia"
"518","Leonara","Leonara",-28.88150714,121.3280358,227,"Australia"
"519","Laverton","Laverton",-28.62700071,122.4040425,316,"Australia"
"520","Wyndham","Wyndham",-15.37395953,128.3600614,734.5,"Australia"
"521","Albury","Albury",-36.06003538,146.9200138,68534,"Australia"
"522","ForsterTuncurry","ForsterTuncurry",-32.19313963,152.5266483,13275.5,"Australia"
"523","PortMacquarie","PortMacquarie",-31.44501992,152.9186657,42070,"Australia"
"524","Tamworth","Tamworth",-31.10261188,150.9171342,35080,"Australia"
"525","Grafton","Grafton",-29.71199909,152.9376827,7871.5,"Australia"
"526","Moree","Moree",-29.469895,149.8300687,8062,"Australia"
"527","Goondiwindi","Goondiwindi",-28.55480874,150.325284,4251,"Australia"
"528","Lismore","Lismore",-28.81665322,153.2931132,28065.5,"Australia"
"529","Wollongong","Wollongong",-34.41538125,150.890004,201319.5,"Australia"
"530","Ceduna","Ceduna",-32.09913464,133.6622674,1252.5,"Australia"
"531","MountGambier","MountGambier",-37.83134845,140.7650406,21818.5,"Australia"
"532","PortAugusta","PortAugusta",-32.49002073,137.7700297,11186.5,"Australia"
"533","Warrnambool","Warrnambool",-38.37999713,142.4700012,29882,"Australia"
"534","Mildura","Mildura",-34.18500771,142.1513643,33324.5,"Australia"
"535","Geelong","Geelong",-38.16749505,144.3956335,149336,"Australia"
"536","Camooweal","Camooweal",-19.91673134,138.1166752,187,"Australia"
"537","Quilpie","Quilpie",-26.61663247,144.2500476,560,"Australia"
"538","Charleville","Charleville",-26.40000486,146.2500288,1900,"Australia"
"539","Hughenden","Hughenden",-20.85000771,144.2000248,421,"Australia"
"540","Caloundra","Caloundra",-26.80003213,153.1333296,33737,"Australia"
"541","Roma","Roma",-26.55937498,148.7907006,4560.5,"Australia"
"542","Toowoomba","Toowoomba",-27.56453327,151.9555204,86711,"Australia"
"543","Georgetown","Georgetown",-18.30003416,143.5332955,818,"Australia"
"544","Thargomindah","Thargomindah",-27.99995888,143.816689,203,"Australia"
"545","Weipa","Weipa",-12.66663125,141.8666272,2830,"Australia"
"546","Karumba","Karumba",-17.48333982,140.8334086,173,"Australia"
"547","Cloncurry","Cloncurry",-20.69999103,140.4999922,1202,"Australia"
"548","Bundaberg","Bundaberg",-24.87906411,152.3508968,46062,"Australia"
"549","Gladstone","Gladstone",-23.8533386,151.2467264,29055,"Australia"
"550","Bowen","Bowen",-20.00132566,148.208669,10983,"Australia"
"551","Innisfail","Innisfail",-17.53134723,146.0386722,9707,"Australia"
"552","Mackay","Mackay",-21.14389158,149.1500069,66053.5,"Australia"
"553","Burnie","Burnie",-41.06660317,145.9166642,18490.5,"Australia"
"554","Launceston","Launceston",-41.44983559,147.1301818,65106.5,"Australia"
"555","Katherine","Katherine",-14.46662474,132.266593,8171.5,"Australia"
"556","Busselton","Busselton",-33.65640949,115.3486592,9595,"Australia"
"557","Mandurah","Mandurah",-32.52348259,115.7470567,52866,"Australia"
"558","Broome","Broome",-17.96177069,122.2307681,11890.5,"Australia"
"559","Kalgoorlie","Kalgoorlie",-30.73539915,121.4600175,32058,"Australia"
"560","Albany","Albany",-35.0169466,117.8916048,25179,"Australia"
"561","PortHedland","PortHedland",-20.31040241,118.6060315,8997,"Australia"
"562","Karratha","Karratha",-20.73037677,116.8700134,16636,"Australia"
"563","Geraldton","Geraldton",-28.76663043,114.5999711,27065,"Australia"
"564","Griffith","Griffith",-34.29001422,146.0400158,11664.5,"Australia"
"565","Orange","Orange",-33.27999835,149.0999841,36708,"Australia"
"566","Dubbo","Dubbo",-32.25995726,148.5973274,30467.5,"Australia"
"567","Armidale","Armidale",-30.51231199,151.667476,21793.5,"Australia"
"568","BrokenHill","BrokenHill",-31.94995034,141.4331136,17232.5,"Australia"
"569","PortLincoln","PortLincoln",-34.73324298,135.86658,12438.5,"Australia"
"570","Whyalla","Whyalla",-33.02502684,137.5614119,21102,"Australia"
"571","Portland","Portland",-38.33999957,141.5900032,10324.5,"Australia"
"572","Bendigo","Bendigo",-36.75999266,144.2800199,68790,"Australia"
"573","Wangaratta","Wangaratta",-36.36001707,146.3,11369.5,"Australia"
"574","Windorah","Windorah",-25.43324217,142.6501969,158,"Australia"
"575","MountIsa","MountIsa",-20.72386554,139.490028,27596,"Australia"
"576","Rockhampton","Rockhampton",-23.36391111,150.5200008,59024.5,"Australia"
"577","Cairns","Cairns",-16.88783986,145.7633309,132107,"Australia"
"578","GoldCoast","GoldCoast",-28.08150429,153.4482458,429954.5,"Australia"
"579","Devonport","Devonport",-41.19266757,146.3311017,17932.5,"Australia"
"580","Darwin","Darwin",-12.42535398,130.8500386,82973,"Australia"
"581","AliceSprings","AliceSprings",-23.70099648,133.8800345,26949,"Australia"
"582","Canberra","Canberra",-35.28302855,149.1290262,280866,"Australia"
"583","Newcastle","Newcastle",-32.84534788,151.8150122,816285.5,"Australia"
"584","Adelaide","Adelaide",-34.93498777,138.6000048,990677,"Australia"
"585","Townsville","Townsville",-19.24995034,146.7699971,129212,"Australia"
"586","Brisbane","Brisbane",-27.45503091,153.0350927,1393176.5,"Australia"
"587","Hobart","Hobart",-42.85000853,147.2950297,64285,"Australia"
"588","Perth","Perth",-31.95501463,115.8399987,1206108,"Australia"
"589","Melbourne","Melbourne",-37.82003131,144.9750162,2131812.5,"Australia"
"590","Sydney","Sydney",-33.92001097,151.1851798,4135711,"Australia"
"591","Bregenz","Bregenz",47.51669707,9.766701588,26928,"Austria"
"592","Eisenstadt","Eisenstadt",47.83329908,16.53329747,13165,"Austria"
"593","WienerNeustadt","WienerNeustadt",47.81598187,16.24995357,60621.5,"Austria"
"594","Graz","Graz",47.0777582,15.41000484,242780,"Austria"
"595","Klagenfurt","Klagenfurt",46.62034426,14.3100203,88588,"Austria"
"596","Linz","Linz",48.31923281,14.28878129,265161.5,"Austria"
"597","Passau","Passau",48.56704714,13.46660925,50000,"Austria"
"598","Salzburg","Salzburg",47.81047833,13.0400203,178274,"Austria"
"599","Innsbruck","Innsbruck",47.28040733,11.4099906,133840.5,"Austria"
"600","Vienna","Vienna",48.20001528,16.36663896,2065500,"Austria"
"601","Gadabay","Gadabay",40.5655556,45.8161111,8657,"Azerbaijan"
"602","Goranboy","Goranboy",40.6102778,46.7897222,7333,"Azerbaijan"
"603","Tovuz","Tovuz",40.9922222,45.6288889,12626,"Azerbaijan"
"604","Agdam","Agdam",40.9052778,45.5563889,0,"Azerbaijan"
"605","Qabala","Qabala",40.9813889,47.8458333,11867,"Azerbaijan"
"606","Oguz","Oguz",41.0708333,47.4583333,6876,"Azerbaijan"
"607","Ganca","Ganca",40.68499595,46.35002844,301699.5,"Azerbaijan"
"608","Yevlax","Yevlax",40.61719647,47.15003129,50014,"Azerbaijan"
"609","Sumqayt","Sumqayt",40.58001528,49.62998328,272154.5,"Azerbaijan"
"610","AliBayramli","AliBayramli",39.93230288,48.92025915,70452,"Azerbaijan"
"611","Goycay","Goycay",40.65342165,47.74058956,35031.5,"Azerbaijan"
"612","Lankaran","Lankaran",38.7540027,48.85106441,60180,"Azerbaijan"
"613","Saki","Saki",41.19232932,47.17054683,63579.5,"Azerbaijan"
"614","Stepanakert","Stepanakert",39.81564333,46.75196773,57473,"Azerbaijan"
"615","Kapan","Kapan",39.20152061,46.41498572,37724,"Azerbaijan"
"616","Naxcivan","Naxcivan",39.2092204,45.41220455,79771,"Azerbaijan"
"617","Baku","Baku",40.39527203,49.86221716,2007150,"Azerbaijan"
"618","Manama","Manama",26.23613629,50.58305172,360697,"Bahrain"
"619","Tangail","Tangail",24.24997845,89.92003048,180144,"Bangladesh"
"620","Sylhet","Sylhet",24.90355613,91.87360632,237000,"Bangladesh"
"621","Mymensingh","Mymensingh",24.75041302,90.3800024,330126,"Bangladesh"
"622","Jamalpur","Jamalpur",24.90042971,89.95000281,167900,"Bangladesh"
"623","Narayanganj","Narayanganj",23.62040448,90.49999508,223622,"Bangladesh"
"624","Jessore","Jessore",23.17043194,89.19997107,243987,"Bangladesh"
